unique_id,location_name,lat,lng
790,Burger King,34.6236,-98.4277
791,Burger King,43.2029,-77.6465
792,Burger King,41.446,-81.7658
793,Burger King,41.6324,-87.7378
794,Burger King,41.9395,-87.6987
795,Burger King,30.501,-90.4829
796,Burger King,31.9915,-81.0943
797,Burger King,30.0178,-90.2392
798,Burger King,36.8547,-76.2741
799,Burger King,40.0123,-82.8669
800,Burger King,35.8279,-90.6779
801,Burger King,40.797,-81.4855
802,Burger King,41.9112,-87.9399
803,Burger King,42.1574,-75.8958
804,Burger King,33.9171,-118.265
805,Burger King,40.6641,-74.3885
806,Burger King,42.108,-72.5764
807,Burger King,43.2167,-71.5062
808,Burger King,43.628,-72.3227
809,Burger King,40.5833,-73.9866
810,Burger King,45.519,-122.56
811,Burger King,29.9916,-91.8315
812,Burger King,30.5195,-92.0747
813,Burger King,30.2071,-93.1804
814,Burger King,30.2198,-93.3764
815,Burger King,37.6175,-77.5232
816,Burger King,38.2356,-104.661
817,Burger King,40.8906,-73.898
818,Burger King,42.0083,-87.941
819,Burger King,32.4536,-92.0865
820,Burger King,32.5632,-92.0423
821,Burger King,30.2856,-89.7784
822,Burger King,42.3381,-85.1808
823,Burger King,30.4733,-91.1681
824,Burger King,29.7987,-90.8174
825,Burger King,30.307,-97.7519
826,Burger King,29.2209,-81.0476
827,Burger King,31.6075,-84.2083
828,Burger King,41.3152,-72.938
829,Burger King,38.6589,-121.349
830,Burger King,29.9046,-90.0302
831,Burger King,40.809,-74.3803
832,Burger King,41.9251,-87.6634
833,Burger King,32.6532,-85.3769
834,Burger King,32.7326,-79.9694
835,Burger King,41.8239,-71.4982
836,Burger King,44.5563,-69.6296
837,Burger King,42.0848,-78.4297
838,Burger King,31.6883,-89.1353
839,Burger King,41.5278,-88.0724
840,Burger King,32.4009,-80.685
841,Burger King,42.6211,-73.7359
842,Burger King,35.3974,-118.971
843,Burger King,30.43,-81.6609
844,Burger King,42.6774,-84.5481
845,Burger King,36.341,-82.3757
846,Burger King,33.1744,-87.5249
847,Burger King,40.5396,-85.6735
848,Burger King,40.4536,-86.1285
849,Burger King,34.1614,-86.8359
850,Burger King,35.2162,-89.9138
851,Burger King,30.5915,-88.1838
852,Burger King,38.008,-121.32
853,Burger King,41.6221,-80.2051
854,Burger King,41.8574,-71.3547
855,Burger King,40.053,-74.141
856,Burger King,40.5624,-74.5787
857,Burger King,28.5103,-81.3765
858,Burger King,40.2051,-75.0972
859,Burger King,40.1716,-74.0591
860,Burger King,29.9205,-90.0124
861,Burger King,41.8959,-87.6855
862,Burger King,35.278,-81.5389
863,Burger King,40.0905,-76.3468
864,Burger King,28.6259,-81.3164
865,Burger King,37.5672,-77.4442
866,Burger King,42.7409,-84.5079
867,Burger King,40.8545,-74.1217
868,Burger King,40.83,-73.9799
869,Burger King,41.9111,-87.6334
870,Burger King,45.5343,-122.659
871,Burger King,29.5773,-90.6887
872,Burger King,36.8051,-76.3824
873,Burger King,29.2835,-81.036
874,Burger King,38.5954,-121.346
875,Burger King,29.8748,-90.1128
876,Burger King,43.5466,-96.7087
877,Burger King,30.2271,-92.0169
878,Burger King,41.822,-71.3559
879,Burger King,44.8621,-93.2758
880,Burger King,38.9023,-77.0372
881,Burger King,40.7308,-84.0717
882,Burger King,36.7726,-119.754
883,Burger King,40.823,-81.934
884,Burger King,32.1032,-81.1492
885,Burger King,40.7914,-74.0147
886,Burger King,43.1956,-77.6016
887,Burger King,41.4281,-81.6139
888,Burger King,38.449,-78.8652
889,Burger King,40.6469,-73.982
890,Burger King,37.0751,-94.4774
891,Burger King,39.9583,-76.6811
892,Burger King,42.4496,-71.0265
893,Burger King,30.4603,-91.0516
894,Burger King,33.4839,-80.8686
895,Burger King,36.8586,-75.9826
896,Burger King,44.4422,-73.21
897,Burger King,44.9559,-93.1141
898,Burger King,35.606,-87.0655
899,Burger King,43.9767,-75.9376
900,Burger King,28.2088,-82.7393
901,Burger King,37.32,-121.973
902,Burger King,35.74,-81.6807
903,Burger King,40.1431,-75.1149
904,Burger King,35.2097,-80.7572
905,Burger King,42.9055,-85.7756
906,Burger King,32.4311,-87.0352
907,Burger King,37.2327,-80.42
908,Burger King,41.5015,-81.5322
909,Burger King,33.4801,-111.989
910,Burger King,35.2221,-101.83
911,Burger King,30.5591,-91.1331
912,Burger King,37.6514,-97.3541
913,Burger King,44.0877,-103.194
914,Burger King,40.6022,-73.9945
915,Burger King,47.9073,-97.0452
916,Burger King,42.1065,-76.0209
917,Burger King,27.1904,-80.2521
918,Burger King,41.863,-80.7971
919,Burger King,45.4128,-122.63
920,Burger King,30.3807,-89.0933
921,Burger King,32.6184,-83.6464
922,Burger King,36.8408,-76.0974
923,Burger King,31.2474,-90.4705
924,Burger King,42.0811,-86.4853
925,Burger King,31.9983,-102.106
926,Burger King,41.6896,-87.8173
927,Burger King,32.7938,-79.8637
928,Burger King,41.0966,-73.4462
929,Burger King,40.0273,-75.0649
930,Burger King,45.0275,-84.6853
931,Burger King,40.7997,-81.3764
932,Burger King,30.2534,-93.1807
933,Burger King,30.6219,-87.0447
934,Burger King,31.7539,-93.0837
935,Burger King,30.1647,-81.7449
936,Burger King,26.6647,-81.8878
937,Burger King,41.1383,-104.789
938,Burger King,36.8024,-76.3231
939,Burger King,37.5177,-77.3423
940,Burger King,42.3652,-71.0614
941,Burger King,34.0273,-118.335
942,Burger King,39.7824,-75.0566
943,Burger King,41.7113,-71.4894
944,Burger King,48.2198,-101.296
945,Burger King,38.9427,-95.2506
946,Burger King,33.5817,-112.12
947,Burger King,42.3156,-83.109
948,Burger King,43.0331,-76.1904
949,Burger King,43.1026,-77.4816
950,Burger King,44.9417,-122.983
951,Burger King,33.9076,-117.458
952,Burger King,36.5995,-121.85
953,Burger King,43.2019,-77.9429
954,Burger King,44.0598,-122.998
955,Burger King,43.1164,-75.2895
956,Burger King,43.1145,-75.2055
957,Burger King,40.0325,-75.0839
958,Burger King,42.1634,-71.041
959,Burger King,41.7318,-71.1719
960,Burger King,42.1044,-75.878
961,Burger King,46.8628,-96.8393
962,Burger King,42.049,-87.6806
963,Burger King,47.4943,-111.28
964,Burger King,38.0572,-97.9281
965,Burger King,41.4515,-96.4976
966,Burger King,37.3522,-121.999
967,Burger King,41.2383,-73.0368
968,Burger King,32.3052,-95.3009
969,Burger King,39.7758,-94.8035
970,Burger King,30.1808,-82.6606
971,Burger King,35.1146,-89.9015
972,Burger King,38.6784,-121.265
973,Burger King,41.1289,-77.467
974,Burger King,30.762,-86.5743
975,Burger King,34.1721,-79.7651
976,Burger King,43.5899,-116.241
977,Burger King,31.2174,-81.5194
978,Burger King,28.47,-81.3964
979,Burger King,37.7229,-97.3661
980,Burger King,31.3119,-89.3112
981,Burger King,29.9561,-90.0776
982,Burger King,38.9116,-78.1884
983,Burger King,42.023,-93.6124
984,Burger King,39.3573,-76.7037
985,Burger King,39.2894,-76.7273
986,Burger King,39.6354,-86.1244
987,Burger King,42.2688,-88.8542
988,Burger King,30.3516,-81.5977
989,Burger King,32.452,-99.7676
990,Burger King,32.7806,-91.9021
991,Burger King,39.1631,-78.1834
992,Burger King,32.6712,-114.624
993,Burger King,40.9642,-76.6148
994,Burger King,40.8397,-74.8238
995,Burger King,34.1459,-118.115
996,Burger King,40.0319,-74.9276
997,Burger King,42.993,-84.548
998,Burger King,45.4945,-122.579
999,Burger King,40.4156,-74.3698
