unique_id,location_name,lat,lng
14171,Pizza Hut,33.5085,-86.8017
14172,Pizza Hut,33.109,-117.07799999999999
14173,Pizza Hut,30.2915,-92.0069
14174,Pizza Hut,30.2786,-81.60300000000001
14175,Pizza Hut,43.174,-86.2203
14176,Pizza Hut,41.4899,-90.4745
14177,Pizza Hut,29.2818,-81.0352
14178,Pizza Hut,41.1135,-83.1988
14179,Pizza Hut,32.0019,-102.13600000000001
14180,Pizza Hut,33.5386,-112.152
14181,Pizza Hut,38.9129,-94.6359
14182,Pizza Hut,34.0946,-118.208
14183,Pizza Hut,39.9056,-79.7383
14184,Pizza Hut,40.2842,-74.2946
14185,Pizza Hut,34.9958,-85.2375
14186,Pizza Hut,39.6462,-77.15100000000001
14187,Pizza Hut,38.4121,-82.3639
14188,Pizza Hut,28.5955,-81.3971
14189,Pizza Hut,30.3987,-91.1795
14190,Pizza Hut,38.5663,-90.2779
14191,Pizza Hut,30.7756,-85.2319
14192,Pizza Hut,44.4904,-103.86399999999999
14193,Pizza Hut,40.8146,-73.4103
14194,Pizza Hut,27.8115,-82.7284
14195,Pizza Hut,34.0048,-118.256
14196,Pizza Hut,30.698,-88.14200000000001
14197,Pizza Hut,34.005,-118.33
14198,Pizza Hut,42.0183,-93.6104
14199,Pizza Hut,42.6167,-82.9921
14200,Pizza Hut,37.3829,-89.6719
14201,Pizza Hut,42.6489,-85.2948
14202,Pizza Hut,39.0288,-77.4893
14203,Pizza Hut,41.9396,-88.1177
14204,Pizza Hut,39.6964,-84.1023
14205,Pizza Hut,32.8541,-80.0109
14206,Pizza Hut,43.1809,-112.38
14207,Pizza Hut,41.6013,-87.6063
14208,Pizza Hut,39.484,-86.0639
14209,Pizza Hut,32.0283,-102.146
14210,Pizza Hut,34.1495,-118.37
14211,Pizza Hut,33.5198,-101.905
14212,Pizza Hut,40.2584,-76.8078
14213,Pizza Hut,42.3469,-88.2826
14214,Pizza Hut,42.1462,-80.0032
14215,Pizza Hut,30.1592,-92.0392
14216,Pizza Hut,27.7467,-97.4202
14217,Pizza Hut,36.5553,-82.6053
14218,Pizza Hut,34.2862,-118.708
14219,Pizza Hut,33.8496,-84.205
14220,Pizza Hut,36.9048,-76.1235
14221,Pizza Hut,35.2241,-111.584
14222,Pizza Hut,40.6761,-111.809
14223,Pizza Hut,31.8523,-81.60600000000001
14224,Pizza Hut,40.6757,-111.866
14225,Pizza Hut,33.5433,-82.1388
14226,Pizza Hut,28.5241,-81.3304
14227,Pizza Hut,35.4932,-97.5994
14228,Pizza Hut,35.4215,-97.4416
14229,Pizza Hut,42.2475,-85.5897
14230,Pizza Hut,38.9938,-79.1158
14231,Pizza Hut,39.9556,-82.8799
14232,Pizza Hut,36.1761,-115.08
14233,Pizza Hut,36.1069,-115.279
14234,Pizza Hut,30.177,-93.2493
14235,Pizza Hut,44.118,-70.225
14236,Pizza Hut,36.0424,-115.154
14237,Pizza Hut,32.5913,-96.9358
14238,Pizza Hut,40.3022,-84.1622
14239,Pizza Hut,29.7783,-95.1243
14240,Pizza Hut,34.1289,-84.5697
14241,Pizza Hut,40.4263,-79.6774
14242,Pizza Hut,34.6604,-79.0001
14243,Pizza Hut,34.1995,-110.01799999999999
14244,Pizza Hut,33.8731,-118.354
14245,Pizza Hut,42.9883,-88.2367
14246,Pizza Hut,39.8784,-84.3024
14247,Pizza Hut,40.3278,-76.8998
14248,Pizza Hut,34.6973,-118.148
14249,Pizza Hut,39.5025,-84.3518
14250,Pizza Hut,41.2273,-89.9273
14251,Pizza Hut,33.5437,-84.2254
14252,Pizza Hut,44.9887,-123.02600000000001
14253,Pizza Hut,42.3219,-83.4847
14254,Pizza Hut,42.1205,-77.9457
14255,Pizza Hut,39.7141,-105.133
14256,Pizza Hut,21.4059,-157.80100000000002
14257,Pizza Hut,46.4201,-117.044
14258,Pizza Hut,40.0837,-104.81
14259,Pizza Hut,40.0784,-76.2997
14260,Pizza Hut,38.5783,-97.6663
14261,Pizza Hut,30.1218,-81.6253
14262,Pizza Hut,40.3391,-74.3077
14263,Pizza Hut,29.5725,-98.5699
14264,Pizza Hut,40.0174,-75.0969
14265,Pizza Hut,43.5293,-96.6714
14266,Pizza Hut,34.5941,-98.3347
14267,Pizza Hut,37.3543,-77.449
14268,Pizza Hut,33.7907,-118.14
14269,Pizza Hut,40.032,-83.1368
14270,Pizza Hut,26.0105,-80.189
14271,Pizza Hut,40.6913,-73.9872
14272,Pizza Hut,39.4982,-121.571
14273,Pizza Hut,41.4246,-82.3439
14274,Pizza Hut,33.7835,-84.1023
14275,Pizza Hut,33.8438,-84.5023
14276,Pizza Hut,35.1316,-106.53399999999999
14277,Pizza Hut,30.4615,-87.3033
14278,Pizza Hut,41.1544,-81.3975
14279,Pizza Hut,40.7948,-81.4351
14280,Pizza Hut,40.2798,-80.0841
14281,Pizza Hut,30.1818,-92.0704
14282,Pizza Hut,39.7012,-86.0823
14283,Pizza Hut,27.9167,-82.7595
14284,Pizza Hut,40.5691,-75.5466
14285,Pizza Hut,39.8392,-86.0457
14286,Pizza Hut,29.7038,-90.5651
14287,Pizza Hut,36.8673,-76.234
14288,Pizza Hut,35.6565,-88.4083
14289,Pizza Hut,35.0797,-78.9585
14290,Pizza Hut,42.9056,-85.7753
14291,Pizza Hut,33.8421,-118.185
14292,Pizza Hut,39.7401,-104.935
14293,Pizza Hut,32.9975,-96.8303
14294,Pizza Hut,30.2895,-87.5807
14295,Pizza Hut,40.4225,-84.3808
14296,Pizza Hut,32.2145,-80.6987
14297,Pizza Hut,27.7263,-82.6792
14298,Pizza Hut,42.887,-71.3269
14299,Pizza Hut,33.7714,-84.3711
14300,Pizza Hut,37.0017,-101.89200000000001
14301,Pizza Hut,30.7202,-88.1515
14302,Pizza Hut,42.1932,-86.3023
14303,Pizza Hut,33.9425,-84.1604
14304,Pizza Hut,39.0507,-94.6848
14305,Pizza Hut,37.2605,-121.885
14306,Pizza Hut,31.2759,-92.4817
14307,Pizza Hut,34.1521,-80.9117
14308,Pizza Hut,39.830999999999996,-84.8396
14309,Pizza Hut,34.0034,-117.49799999999999
14310,Pizza Hut,35.5503,-84.3136
14311,Pizza Hut,34.0909,-118.29
14312,Pizza Hut,33.8395,-83.9045
14313,Pizza Hut,35.0742,-89.9093
14314,Pizza Hut,38.5886,-90.2939
14315,Pizza Hut,37.3886,-122.031
14316,Pizza Hut,32.7405,-97.3882
14317,Pizza Hut,42.6571,-83.3781
14318,Pizza Hut,40.5242,-105.079
14319,Pizza Hut,38.9715,-95.2901
14320,Pizza Hut,32.3084,-110.89399999999999
14321,Pizza Hut,40.6528,-112.001
14322,Pizza Hut,41.4327,-81.6178
14323,Pizza Hut,35.1527,-88.5766
14324,Pizza Hut,34.1757,-119.211
14325,Pizza Hut,42.6899,-83.3803
14326,Pizza Hut,39.7815,-104.979
14327,Pizza Hut,34.0907,-117.881
14328,Pizza Hut,33.9885,-83.719
14329,Pizza Hut,41.7507,-87.6267
14330,Pizza Hut,37.3943,-79.9067
14331,Pizza Hut,45.9908,-123.92200000000001
14332,Pizza Hut,37.9757,-87.6394
14333,Pizza Hut,46.8619,-96.8638
14334,Pizza Hut,34.797,-92.2698
14335,Pizza Hut,47.2145,-122.473
14336,Pizza Hut,35.3248,-119.055
14337,Pizza Hut,33.4075,-111.978
14338,Pizza Hut,35.5188,-97.5032
14339,Pizza Hut,40.4542,-79.9492
14340,Pizza Hut,32.236,-110.89200000000001
14341,Pizza Hut,29.7225,-95.3377
14342,Pizza Hut,35.0197,-90.0253
14343,Pizza Hut,35.1362,-78.8757
14344,Pizza Hut,34.0192,-80.9687
14345,Pizza Hut,33.5698,-84.5414
14346,Pizza Hut,32.043,-81.0099
14347,Pizza Hut,36.2158,-86.6014
14348,Pizza Hut,36.0202,-79.8807
14349,Pizza Hut,29.7327,-95.4531
14350,Pizza Hut,33.4311,-86.7128
14351,Pizza Hut,41.5045,-87.7286
14352,Pizza Hut,37.9881,-121.321
14353,Pizza Hut,43.0562,-89.523
14354,Pizza Hut,40.7456,-89.6316
14355,Pizza Hut,39.2013,-94.4957
14356,Pizza Hut,40.369,-80.0313
14357,Pizza Hut,43.1698,-77.7027
14358,Pizza Hut,34.067,-84.4221
14359,Pizza Hut,33.0804,-96.8917
14360,Pizza Hut,40.1472,-74.2259
14361,Pizza Hut,43.0843,-89.3001
14362,Pizza Hut,30.5091,-91.1434
14363,Pizza Hut,40.0919,-74.9578
14364,Pizza Hut,40.9097,-74.0713
14365,Pizza Hut,41.1756,-111.949
14366,Pizza Hut,41.1764,-112.02600000000001
14367,Pizza Hut,39.2148,-105.994
14368,Pizza Hut,44.916000000000004,-93.2625
14369,Pizza Hut,39.6051,-86.1925
14370,Pizza Hut,35.1498,-106.68799999999999
14371,Pizza Hut,27.4553,-82.5753
14372,Pizza Hut,34.7351,-86.6371
14373,Pizza Hut,36.1032,-115.137
14374,Pizza Hut,40.779,-74.0158
14375,Pizza Hut,34.8846,-117.052
14376,Pizza Hut,40.4948,-80.0542
14377,Pizza Hut,33.3198,-111.98700000000001
14378,Pizza Hut,38.8563,-77.1097
14379,Pizza Hut,33.8216,-84.8037
14380,Pizza Hut,33.8274,-84.095
14381,Pizza Hut,35.1313,-106.64299999999999
14382,Pizza Hut,33.7991,-111.99600000000001
14383,Pizza Hut,27.719,-97.3741
14384,Pizza Hut,27.6925,-97.3977
14385,Pizza Hut,38.5427,-90.0265
14386,Pizza Hut,40.8794,-81.4389
14387,Pizza Hut,27.5431,-99.50399999999999
14388,Pizza Hut,42.9692,-74.1871
14389,Pizza Hut,35.0114,-114.59700000000001
14390,Pizza Hut,39.1166,-94.6909
14391,Pizza Hut,26.1387,-81.749
14392,Pizza Hut,47.9545,-122.213
14393,Pizza Hut,33.9017,-118.36200000000001
14394,Pizza Hut,38.6525,-121.383
14395,Pizza Hut,32.8643,-96.9496
14396,Pizza Hut,25.9394,-80.2809
14397,Pizza Hut,32.8319,-117.204
14398,Pizza Hut,39.7266,-91.3924
14399,Pizza Hut,42.5903,-83.1287
14400,Pizza Hut,28.8549,-82.5791
14401,Pizza Hut,38.8645,-83.9042
14402,Pizza Hut,45.4981,-122.426
14403,Pizza Hut,43.2154,-123.34299999999999
14404,Pizza Hut,28.0227,-80.6225
14405,Pizza Hut,35.0943,-85.178
14406,Pizza Hut,33.6216,-84.3529
14407,Pizza Hut,36.1158,-115.068
14408,Pizza Hut,40.5918,-79.9489
14409,Pizza Hut,26.8979,-99.2648
14410,Pizza Hut,26.6711,-81.8218
14411,Pizza Hut,44.8352,-68.744
14412,Pizza Hut,41.7652,-91.1283
14413,Pizza Hut,33.7891,-116.97200000000001
14414,Pizza Hut,47.5072,-111.22399999999999
14415,Pizza Hut,33.9195,-117.48899999999999
14416,Pizza Hut,37.3802,-79.1824
14417,Pizza Hut,39.7546,-86.2433
14418,Pizza Hut,29.9248,-90.1077
14419,Pizza Hut,39.9522,-83.1316
14420,Pizza Hut,33.7341,-84.214
14421,Pizza Hut,41.038999999999994,-85.1366
14422,Pizza Hut,36.0926,-95.9756
14423,Pizza Hut,37.4479,-79.2195
14424,Pizza Hut,41.2128,-95.9892
14425,Pizza Hut,41.9092,-87.7488
14426,Pizza Hut,33.5488,-101.916
14427,Pizza Hut,38.2823,-85.6307
14428,Pizza Hut,28.0985,-82.6815
14429,Pizza Hut,39.7596,-84.1243
14430,Pizza Hut,37.4736,-86.295
14431,Pizza Hut,36.2388,-115.21
14432,Pizza Hut,27.6396,-80.3835
14433,Pizza Hut,36.9406,-82.4778
14434,Pizza Hut,37.3509,-87.4912
14435,Pizza Hut,31.2162,-81.5179
14436,Pizza Hut,33.9208,-84.2702
14437,Pizza Hut,34.7881,-82.3138
14438,Pizza Hut,31.8818,-102.32
14439,Pizza Hut,43.0159,-71.45100000000001
14440,Pizza Hut,34.9595,-81.0414
14441,Pizza Hut,39.1694,-84.4968
14442,Pizza Hut,25.866999999999997,-80.3067
14443,Pizza Hut,28.3331,-81.4817
14444,Pizza Hut,28.3331,-81.4817
14445,Pizza Hut,39.3582,-78.0455
14446,Pizza Hut,36.7479,-86.196
14447,Pizza Hut,33.6813,-84.23
14448,Pizza Hut,33.6868,-116.182
14449,Pizza Hut,42.3975,-88.1846
14450,Pizza Hut,39.5792,-76.3858
14451,Pizza Hut,37.935,-86.7601
14452,Pizza Hut,40.0421,-75.4843
14453,Pizza Hut,41.7998,-73.1211
14454,Pizza Hut,41.1383,-75.3604
14455,Pizza Hut,38.4235,-89.9088
14456,Pizza Hut,42.0035,-88.0043
14457,Pizza Hut,19.6981,-155.06799999999998
14458,Pizza Hut,40.137,-79.8429
14459,Pizza Hut,43.0517,-75.866
14460,Pizza Hut,28.0064,-81.687
14461,Pizza Hut,41.6967,-70.1538
14462,Pizza Hut,41.2375,-77.0196
14463,Pizza Hut,29.2159,-81.0028
14464,Pizza Hut,33.8258,-117.941
14465,Pizza Hut,39.0477,-95.6816
14466,Pizza Hut,36.8695,-76.2921
14467,Pizza Hut,33.1668,-87.5519
14468,Pizza Hut,39.2248,-76.6136
14469,Pizza Hut,35.7726,-86.9149
14470,Pizza Hut,30.1155,-81.705
14471,Pizza Hut,37.0269,-76.4289
14472,Pizza Hut,42.7186,-87.8395
14473,Pizza Hut,37.1187,-76.4567
14474,Pizza Hut,44.9124,-93.2228
14475,Pizza Hut,29.701,-82.3692
14476,Pizza Hut,37.0771,-88.6846
14477,Pizza Hut,37.4539,-94.7052
14478,Pizza Hut,42.0947,-88.2578
14479,Pizza Hut,26.4821,-97.7787
14480,Pizza Hut,41.6891,-85.9671
14481,Pizza Hut,39.0581,-94.8784
14482,Pizza Hut,37.7742,-89.3381
14483,Pizza Hut,31.5906,-102.891
14484,Pizza Hut,36.2981,-95.3222
14485,Pizza Hut,36.5936,-94.7766
14486,Pizza Hut,33.4499,-112.34899999999999
14487,Pizza Hut,35.7702,-95.3631
14488,Pizza Hut,32.3309,-96.1188
14489,Pizza Hut,42.4475,-83.0565
14490,Pizza Hut,32.748000000000005,-81.6432
14491,Pizza Hut,34.8149,-88.2569
14492,Pizza Hut,29.2118,-99.7791
14493,Pizza Hut,41.2418,-85.8528
14494,Pizza Hut,37.9677,-80.7756
14495,Pizza Hut,34.745,-87.6702
14496,Pizza Hut,40.8604,-79.9021
14497,Pizza Hut,32.3466,-97.3918
14498,Pizza Hut,41.8511,-87.7496
14499,Pizza Hut,38.3536,-81.7372
14500,Pizza Hut,41.265,-95.9902
14501,Pizza Hut,29.875,-90.0991
14502,Pizza Hut,36.1925,-86.6169
14503,Pizza Hut,35.1842,-86.1155
14504,Pizza Hut,35.2525,-95.1195
14505,Pizza Hut,40.294000000000004,-90.0636
14506,Pizza Hut,41.7078,-88.0879
14507,Pizza Hut,34.3529,-82.9255
14508,Pizza Hut,34.0664,-117.927
14509,Pizza Hut,41.8477,-72.4848
14510,Pizza Hut,41.4252,-82.0767
14511,Pizza Hut,40.3348,-80.0238
14512,Pizza Hut,44.9117,-93.3289
14513,Pizza Hut,40.1466,-97.1904
14514,Pizza Hut,44.3638,-100.34899999999999
14515,Pizza Hut,44.0394,-88.5439
14516,Pizza Hut,36.4162,-82.4764
14517,Pizza Hut,42.0804,-80.0907
14518,Pizza Hut,42.9532,-87.9489
14519,Pizza Hut,33.968,-78.3924
14520,Pizza Hut,33.3199,-111.944
14521,Pizza Hut,39.0446,-77.1073
14522,Pizza Hut,41.7931,-107.214
14523,Pizza Hut,40.453,-86.9142
14524,Pizza Hut,36.0726,-80.3939
14525,Pizza Hut,44.6759,-73.4455
14526,Pizza Hut,32.8984,-97.5425
14527,Pizza Hut,43.5055,-70.4384
14528,Pizza Hut,42.3681,-122.913
14529,Pizza Hut,31.7291,-98.9869
14530,Pizza Hut,34.0735,-84.6769
14531,Pizza Hut,41.4845,-90.3646
14532,Pizza Hut,39.8075,-101.041
14533,Pizza Hut,41.9937,-76.5294
14534,Pizza Hut,41.9239,-84.6334
14535,Pizza Hut,42.6685,-83.0338
14536,Pizza Hut,33.6772,-116.295
14537,Pizza Hut,36.0222,-86.5834
14538,Pizza Hut,37.7384,-88.536
14539,Pizza Hut,47.4551,-94.8617
14540,Pizza Hut,37.8772,-95.73899999999999
14541,Pizza Hut,38.7748,-85.3962
14542,Pizza Hut,33.5768,-96.1735
14543,Pizza Hut,40.6173,-79.601
14544,Pizza Hut,37.6405,-93.1039
14545,Pizza Hut,42.088,-71.4105
14546,Pizza Hut,37.5176,-77.3417
14547,Pizza Hut,32.9167,-80.104
14548,Pizza Hut,39.7893,-105.025
14549,Pizza Hut,35.1546,-101.884
14550,Pizza Hut,34.0453,-118.351
14551,Pizza Hut,40.7527,-73.9099
14552,Pizza Hut,47.2552,-122.505
14553,Pizza Hut,37.2596,-77.3269
14554,Pizza Hut,41.8003,-87.7231
14555,Pizza Hut,33.2063,-96.6385
14556,Pizza Hut,35.2216,-93.1609
14557,Pizza Hut,33.1672,-86.2584
14558,Pizza Hut,28.5964,-81.4497
14559,Pizza Hut,39.0328,-94.5036
14560,Pizza Hut,41.6718,-86.3191
14561,Pizza Hut,39.7189,-82.2052
14562,Pizza Hut,38.7375,-98.2154
14563,Pizza Hut,40.0602,-82.8633
14564,Pizza Hut,34.0854,-118.184
14565,Pizza Hut,40.0724,-80.859
14566,Pizza Hut,32.7338,-97.6336
14567,Pizza Hut,33.9889,-81.2374
14568,Pizza Hut,39.1301,-100.84899999999999
14569,Pizza Hut,43.147,-93.2012
14570,Pizza Hut,37.2646,-95.5556
14571,Pizza Hut,38.9528,-81.7641
14572,Pizza Hut,38.8121,-77.1192
14573,Pizza Hut,34.1462,-118.76100000000001
14574,Pizza Hut,30.6203,-87.0555
14575,Pizza Hut,33.1987,-87.5421
14576,Pizza Hut,36.2243,-93.0894
14577,Pizza Hut,32.9755,-96.7352
14578,Pizza Hut,33.7959,-84.2253
14579,Pizza Hut,41.6047,-83.663
14580,Pizza Hut,41.1255,-101.714
14581,Pizza Hut,37.6648,-97.2232
14582,Pizza Hut,35.875,-83.5707
14583,Pizza Hut,43.0364,-88.0158
14584,Pizza Hut,28.1062,-97.8214
14585,Pizza Hut,30.4509,-91.1378
14586,Pizza Hut,35.4738,-81.249
14587,Pizza Hut,29.574,-95.7735
14588,Pizza Hut,41.7939,-85.4283
14589,Pizza Hut,26.4545,-80.1381
14590,Pizza Hut,37.3203,-121.87700000000001
14591,Pizza Hut,35.6642,-80.4995
14592,Pizza Hut,41.3799,-89.4651
14593,Pizza Hut,31.0771,-97.6556
14594,Pizza Hut,38.3816,-86.9437
14595,Pizza Hut,35.7293,-81.6946
14596,Pizza Hut,27.7133,-97.385
14597,Pizza Hut,31.7837,-106.427
14598,Pizza Hut,39.7547,-92.4653
14599,Pizza Hut,37.8881,-84.5698
14600,Pizza Hut,33.7888,-117.914
14601,Pizza Hut,43.2012,-77.6403
14602,Pizza Hut,26.4015,-99.00200000000001
14603,Pizza Hut,34.165,-118.405
14604,Pizza Hut,34.0204,-118.15700000000001
14605,Pizza Hut,33.4944,-88.3742
14606,Pizza Hut,26.1949,-98.1213
14607,Pizza Hut,37.3204,-79.9546
14608,Pizza Hut,35.354,-119.06200000000001
14609,Pizza Hut,39.3583,-84.2765
14610,Pizza Hut,39.0827,-76.5878
14611,Pizza Hut,48.1102,-98.8653
14612,Pizza Hut,41.6863,-83.5333
14613,Pizza Hut,33.399,-112.073
14614,Pizza Hut,33.885,-117.994
14615,Pizza Hut,29.7962,-90.8286
14616,Pizza Hut,39.8858,-79.7373
14617,Pizza Hut,38.4164,-83.7369
14618,Pizza Hut,31.4237,-103.493
14619,Pizza Hut,39.6715,-85.1346
14620,Pizza Hut,41.9765,-87.7282
14621,Pizza Hut,35.1177,-81.08800000000001
14622,Pizza Hut,43.4036,-95.7514
14623,Pizza Hut,37.7298,-89.8623
14624,Pizza Hut,34.0763,-84.0617
14625,Pizza Hut,39.7062,-74.275
14626,Pizza Hut,38.6848,-85.7941
14627,Pizza Hut,35.1542,-96.4934
14628,Pizza Hut,32.6742,-115.499
14629,Pizza Hut,40.5463,-74.4271
14630,Pizza Hut,38.1576,-92.6072
14631,Pizza Hut,29.679000000000002,-91.29299999999999
14632,Pizza Hut,44.2958,-93.2913
14633,Pizza Hut,41.4171,-81.7299
14634,Pizza Hut,28.0846,-82.5389
14635,Pizza Hut,45.5821,-122.723
14636,Pizza Hut,39.5951,-104.927
14637,Pizza Hut,40.3061,-76.8033
14638,Pizza Hut,36.8116,-97.2841
14639,Pizza Hut,36.8285,-76.1673
14640,Pizza Hut,43.6526,-116.28
14641,Pizza Hut,40.8842,-111.884
14642,Pizza Hut,40.8783,-74.0464
14643,Pizza Hut,33.3702,-79.278
14644,Pizza Hut,34.0205,-85.2523
14645,Pizza Hut,38.3973,-82.5627
14646,Pizza Hut,46.9997,-122.90899999999999
14647,Pizza Hut,33.4223,-111.488
14648,Pizza Hut,38.2551,-77.4979
14649,Pizza Hut,29.7247,-95.4764
14650,Pizza Hut,27.5446,-99.4823
14651,Pizza Hut,33.1195,-96.0966
14652,Pizza Hut,36.8491,-75.9946
14653,Pizza Hut,36.049,-86.6528
14654,Pizza Hut,41.0787,-81.5012
14655,Pizza Hut,36.4687,-86.6684
14656,Pizza Hut,41.168,-104.82799999999999
14657,Pizza Hut,47.2086,-122.434
14658,Pizza Hut,38.6843,-121.338
14659,Pizza Hut,42.0219,-95.3675
14660,Pizza Hut,29.8429,-95.4732
14661,Pizza Hut,29.5102,-98.3872
14662,Pizza Hut,41.0996,-80.7584
14663,Pizza Hut,32.8521,-96.59899999999999
14664,Pizza Hut,36.0338,-83.8693
14665,Pizza Hut,37.7816,-97.4631
14666,Pizza Hut,34.2088,-82.1841
14667,Pizza Hut,36.7042,-81.9743
14668,Pizza Hut,41.0876,-81.4414
14669,Pizza Hut,41.6713,-86.8938
14670,Pizza Hut,38.9555,-76.9622
14671,Pizza Hut,40.8974,-74.1007
14672,Pizza Hut,39.7344,-75.0377
14673,Pizza Hut,38.1508,-85.7764
14674,Pizza Hut,38.1575,-85.8341
14675,Pizza Hut,39.1819,-93.8798
14676,Pizza Hut,32.4996,-87.8441
14677,Pizza Hut,30.5928,-88.1689
14678,Pizza Hut,35.0621,-89.8843
14679,Pizza Hut,33.5331,-86.7211
14680,Pizza Hut,29.1509,-98.1639
14681,Pizza Hut,36.8699,-76.1564
14682,Pizza Hut,36.8701,-88.3438
14683,Pizza Hut,40.5414,-112.29799999999999
14684,Pizza Hut,39.4125,-77.4244
14685,Pizza Hut,40.3397,-79.9803
14686,Pizza Hut,32.6772,-97.40799999999999
14687,Pizza Hut,42.2612,-85.1934
14688,Pizza Hut,38.8944,-77.2745
14689,Pizza Hut,47.5533,-122.289
14690,Pizza Hut,32.6296,-117.089
14691,Pizza Hut,39.38,-77.3994
14692,Pizza Hut,30.2501,-81.6985
14693,Pizza Hut,35.1819,-80.7548
14694,Pizza Hut,37.3211,-84.9523
14695,Pizza Hut,38.0383,-84.5072
14696,Pizza Hut,28.6051,-81.4211
14697,Pizza Hut,41.5807,-81.2105
14698,Pizza Hut,43.2704,-93.6276
14699,Pizza Hut,43.6385,-108.212
14700,Pizza Hut,34.9116,-85.1258
14701,Pizza Hut,34.0332,-117.684
14702,Pizza Hut,42.0404,-91.7306
14703,Pizza Hut,42.3221,-85.524
14704,Pizza Hut,35.32,-80.6692
14705,Pizza Hut,37.254,-121.831
14706,Pizza Hut,30.4532,-87.2953
14707,Pizza Hut,42.1513,-77.0582
14708,Pizza Hut,34.8817,-85.29799999999999
14709,Pizza Hut,48.1982,-114.314
14710,Pizza Hut,20.8414,-156.346
14711,Pizza Hut,40.2467,-82.8686
14712,Pizza Hut,36.0009,-88.4276
14713,Pizza Hut,48.2017,-114.29899999999999
14714,Pizza Hut,42.607,-89.6509
14715,Pizza Hut,40.501,-79.9437
14716,Pizza Hut,32.4746,-99.7161
14717,Pizza Hut,35.5598,-87.5297
14718,Pizza Hut,37.6922,-97.3892
14719,Pizza Hut,38.8316,-97.5944
14720,Pizza Hut,41.0295,-78.4401
14721,Pizza Hut,46.7409,-92.1664
14722,Pizza Hut,34.2883,-118.435
14723,Pizza Hut,40.828,-73.1999
14724,Pizza Hut,38.77,-93.5563
14725,Pizza Hut,33.6788,-78.9987
14726,Pizza Hut,41.9961,-86.1071
14727,Pizza Hut,42.8639,-85.6642
14728,Pizza Hut,37.6493,-122.43
14729,Pizza Hut,44.3146,-74.1192
14730,Pizza Hut,40.7916,-96.6447
14731,Pizza Hut,40.0367,-75.109
14732,Pizza Hut,34.8965,-94.075
14733,Pizza Hut,38.6716,-97.0486
14734,Pizza Hut,35.4323,-88.6515
14735,Pizza Hut,39.0954,-77.1118
14736,Pizza Hut,40.608000000000004,-80.6441
14737,Pizza Hut,30.1835,-96.9421
14738,Pizza Hut,42.7359,-78.8411
14739,Pizza Hut,44.7797,-68.7418
14740,Pizza Hut,39.7938,-86.2558
14741,Pizza Hut,40.65,-111.866
14742,Pizza Hut,33.9,-84.2999
14743,Pizza Hut,40.6602,-73.6822
14744,Pizza Hut,41.3984,-82.1211
14745,Pizza Hut,32.7465,-83.6724
14746,Pizza Hut,36.1711,-115.06200000000001
14747,Pizza Hut,44.9472,-123.05
14748,Pizza Hut,40.7563,-96.6446
14749,Pizza Hut,33.1617,-111.56299999999999
14750,Pizza Hut,30.2618,-81.6458
14751,Pizza Hut,31.8283,-106.445
14752,Pizza Hut,41.7883,-87.8685
14753,Pizza Hut,38.7984,-77.3255
14754,Pizza Hut,28.4767,-81.3677
14755,Pizza Hut,28.5385,-81.2753
14756,Pizza Hut,42.2887,-83.8408
14757,Pizza Hut,33.7509,-84.7195
14758,Pizza Hut,44.6277,-70.156
14759,Pizza Hut,32.8421,-79.8534
14760,Pizza Hut,39.6195,-104.755
14761,Pizza Hut,32.2675,-81.2237
14762,Pizza Hut,38.4657,-90.3057
14763,Pizza Hut,43.1493,-78.6967
14764,Pizza Hut,38.8532,-76.9106
14765,Pizza Hut,37.25,-121.803
14766,Pizza Hut,35.9143,-81.1781
14767,Pizza Hut,41.4047,-81.6909
14768,Pizza Hut,41.1596,-112.02600000000001
14769,Pizza Hut,38.9569,-94.6489
14770,Pizza Hut,43.0737,-76.077
14771,Pizza Hut,35.9788,-84.0138
14772,Pizza Hut,43.0902,-87.9844
14773,Pizza Hut,33.6011,-84.3398
14774,Pizza Hut,39.0864,-108.46
14775,Pizza Hut,38.013000000000005,-92.74
14776,Pizza Hut,33.5922,-101.936
14777,Pizza Hut,37.4418,-77.4728
14778,Pizza Hut,41.095,-103.031
14779,Pizza Hut,32.1888,-90.2575
14780,Pizza Hut,43.0264,-89.2969
14781,Pizza Hut,29.5247,-98.6005
14782,Pizza Hut,25.8076,-80.29
14783,Pizza Hut,41.0331,-85.2557
14784,Pizza Hut,33.9753,-118.163
14785,Pizza Hut,28.3326,-81.5029
14786,Pizza Hut,39.8577,-86.1966
14787,Pizza Hut,35.1142,-89.8991
14788,Pizza Hut,37.3191,-120.478
14789,Pizza Hut,28.1222,-81.9747
14790,Pizza Hut,36.8562,-76.2077
14791,Pizza Hut,30.3765,-81.6512
14792,Pizza Hut,32.5239,-84.8889
14793,Pizza Hut,39.1715,-84.6393
14794,Pizza Hut,39.0932,-104.821
14795,Pizza Hut,41.52,-81.4714
14796,Pizza Hut,36.0456,-86.7136
14797,Pizza Hut,44.0502,-123.084
14798,Pizza Hut,37.6673,-113.06299999999999
14799,Pizza Hut,39.2004,-84.5791
14800,Pizza Hut,32.6694,-114.62100000000001
14801,Pizza Hut,30.1207,-94.0103
14802,Pizza Hut,39.8279,-75.1589
14803,Pizza Hut,31.3273,-89.3735
14804,Pizza Hut,28.4939,-81.4589
14805,Pizza Hut,41.1334,-85.0997
